,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,gingonic-go-mongodb,2023-06-27,0,0,0,1,1
1,golang-azure-eventhub-kafka,2023-06-27,0,0,0,1,1
2,golang-gin-gonic,2023-06-27,0,0,0,1,1
3,golang-rest-api-cassandra,2023-06-27,2,0,0,1,1
4,iot-esp8266-irrigation-system,2023-06-27,0,0,0,1,1
5,jenkins-ci,2023-06-27,3,0,0,1,1
6,kustomize-vs-helm,2023-06-27,4,18,2,1,1
7,licence-plate-workshop,2023-06-27,0,2,1,0,0
8,ml-github,2023-06-27,2,2,1,4,3
9,mqtt-golang-influxdb,2023-06-27,14,0,0,1,1
10,service-mesh-workshop,2023-06-27,3,7,1,0,0
11,spring-cloud-eureka,2023-06-27,0,0,0,1,1
12,spring-cloud-ms1,2023-06-27,0,0,0,1,1
13,workshop-amq-streams,2023-06-27,0,0,0,1,1
14,workshop-argo-rollouts-doc,2023-06-27,1,3,1,0,0
15,workshop-argocd,2023-06-27,0,5,1,1,1
16,workshop-golang-grpc,2023-06-27,0,0,0,28,26
17,workshop-redhat-sso,2023-06-27,0,1,1,0,0
18,ocp-cluster-setup,2023-06-27,1,5,1,0,0
