,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-04-20,2,18,2,119,69
1,iot-devices-crud,2023-04-20,0,0,0,60,36
2,istio-wasm-filter-golang,2023-04-20,1,1,1,0,0
3,kotlin-ktor,2023-04-20,7,7,2,0,0
4,licence-plate-workshop,2023-04-20,0,4,1,0,0
5,ml-github,2023-04-20,1,0,0,2,1
6,mqtt-golang-influxdb,2023-04-20,14,1,1,58,38
7,service-mesh-workshop,2023-04-20,3,7,1,0,0
8,spring-kotlin-crud,2023-04-20,7,5,1,0,0
9,ta,2023-04-20,3,0,0,59,34
10,redhat-workshop-deployment-strategies,2023-04-20,2,5,2,0,0
