,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,istio-wasm-filter-golang,2023-03-13,0,4,3,0,0
1,kotlin-ktor,2023-03-13,7,6,2,4,4
2,ml-github,2023-03-13,1,6,2,1,1
3,ocp-logging,2023-03-13,1,15,3,3,3
4,quarkus-kotlin-example,2023-03-13,2,7,2,1,1
5,semantic-versioning-cli,2023-03-13,4,3,1,0,0
6,service-mesh-workshop,2023-03-13,3,0,0,1,1
7,spring-data-mongodb,2023-03-13,0,1,1,0,0
8,spring-kotlin-crud,2023-03-13,6,1,1,1,1
9,workshop-service-mesh-doc,2023-03-13,0,0,0,1,1
10,dstrategies-app-deployment,2023-03-13,0,0,0,1,1
11,ProyectoEncuesta,2023-03-13,0,0,0,2,1
