,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,istio-wasm-filter-golang,2023-09-06,1,16,2,0,0
1,kotlin-ktor,2023-09-06,8,19,2,0,0
2,ml-github,2023-09-06,1,0,0,5,4
3,mqtt-golang-influxdb,2023-09-06,15,20,1,1,1
4,ocp-HTPasswd-file-provider,2023-09-06,0,1,1,0,0
5,ocp-monitoring-golang,2023-09-06,1,0,0,1,1
6,REST-Services-MySQL,2023-09-06,0,0,0,1,1
7,ta,2023-09-06,3,0,0,1,1
8,workshop-amq-streams,2023-09-06,0,4,1,0,0
9,workshop-argo-rollouts-doc,2023-09-06,1,1,1,0,0
10,workshop-keda,2023-09-06,0,3,1,0,0
11,dstrategies-frontend,2023-09-06,0,1,1,3,1
12,redhat-workshop-deployment-strategies,2023-09-06,2,2,1,0,0
