,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,gingonic-go-mongodb,2023-01-11,0,3,3,0,0
1,golang-rest-api-cassandra,2023-01-11,2,0,0,56,41
2,iot-air-quality,2023-01-11,1,1,1,0,0
3,iot-devices-crud,2023-01-11,0,2,1,0,0
4,jwt,2023-01-11,1,0,0,1,1
5,kotlin-ktor,2023-01-11,7,1,1,1,1
6,kustomize-vs-helm,2023-01-11,4,0,0,1,1
7,mqtt-golang-influxdb,2023-01-11,13,1,1,3,3
8,quarkus-kotlin-example,2023-01-11,2,1,1,0,0
9,semantic-versioning-cli,2023-01-11,2,0,0,1,1
10,service-mesh-workshop,2023-01-11,2,9,1,0,0
11,spring-kotlin-crud,2023-01-11,6,8,1,0,0
12,dstrategies-app-deployment,2023-01-11,0,18,6,2,1
13,dstrategies-back,2023-01-11,0,0,0,1,1
14,ocp-cluster-setup,2023-01-11,1,18,2,0,0
15,redhat-workshop-deployment-strategies,2023-01-11,0,38,3,10,5
