,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2024-01-29,0,0,0,1,1
1,amq-streams-workshop,2024-01-29,0,0,0,1,1
2,b0rr3g0-blog,2024-01-29,0,0,0,1,1
3,golang-gin-gonic,2024-01-29,0,0,0,1,1
4,golang-k8s-helm-helloworld,2024-01-29,2,0,0,1,1
5,golang-rest-api-cassandra,2024-01-29,2,0,0,2,2
6,iot-devices-crud,2024-01-29,0,0,0,1,1
7,jenkins-ci,2024-01-29,3,0,0,2,1
8,kotlin-ktor,2024-01-29,8,66,1,0,0
9,ml-github,2024-01-29,1,0,0,3,2
10,mqtt-golang-influxdb,2024-01-29,15,1,1,1,1
11,service-mesh-workshop,2024-01-29,3,1,1,0,0
12,spring-kotlin-crud,2024-01-29,7,1,1,1,1
13,ta,2024-01-29,3,0,0,1,1
14,workshop-cdc,2024-01-29,3,2,1,0,0
15,dstrategies-frontend,2024-01-29,0,0,0,1,1
