,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,cd-travis-app,2023-05-02,0,0,0,1,1
1,golang-rest-api-cassandra,2023-05-02,2,1,1,46,34
2,iot-devices-crud,2023-05-02,0,0,0,23,17
3,kotlin-ktor,2023-05-02,7,4,2,0,0
4,ml-github,2023-05-02,1,0,0,2,1
5,mqtt-golang-influxdb,2023-05-02,14,0,0,41,30
6,quarkus-kafka,2023-05-02,1,17,1,9,3
7,semantic-versioning-cli,2023-05-02,4,12,1,1,1
8,service-mesh-workshop,2023-05-02,3,7,1,0,0
9,ta,2023-05-02,3,0,0,24,20
10,uca-workshop-docker,2023-05-02,0,0,0,1,1
11,workshop-golang-grpc,2023-05-02,0,0,0,55,41
12,workshop-keda,2023-05-02,0,29,2,9,7
